Quote_Id,Quote_Flag
1634,0
1636,0
1637,0
1640,1
1646,0
1647,0
1652,0
1654,1
1659,0
1660,0
1662,1
1664,0
1665,0
1666,0
1667,1
1668,0
1672,0
1673,0
1674,1
1676,0
1677,0
1678,0
1679,0
1680,1
1681,0
1682,0
1683,0
1684,1
1685,1
1686,0
1687,0
1688,0
1691,1
1696,0
1698,1
1699,0
1701,1
1702,0
1703,1
1706,0
1707,1
1709,1
1714,0
1715,0
1718,1
1721,0
1724,0
1727,0
1728,0
1731,0
1736,0
1739,1
1743,0
1751,0
1754,0
1758,0
1759,0
1760,0
1762,1
1766,0
1772,1
1773,0
1774,1
1781,0
1785,0
1788,1
1795,0
1798,0
1799,0
1800,0
1802,0
1811,1
1812,0
1822,1
1823,0
1824,0
1828,0
1830,1
1832,0
1834,1
1836,0
1838,0
1839,1
1843,0
1844,0
1851,1
1855,0
1856,0
1857,1
1859,0
1860,1
1862,0
1868,0
1869,0
1876,0
1878,0
1880,0
1881,0
1885,0
1889,0
1897,1
1902,1
1907,1
1909,0
1911,1
1915,0
1920,1
1925,0
1933,0
1943,1
1945,0
1947,0
1948,0
1950,0
1953,0
1954,0
1957,0
1961,0
1962,0
1964,0
1966,0
1968,0
1970,1
1974,1
1976,0
1977,1
1978,0
1979,1
1981,0
1982,0
1983,1
1986,0
1987,0
1991,0
1996,0
1997,0
2000,0
2003,0
2005,0
2006,1
2010,0
2011,1
2012,0
2016,0
2017,1
2023,0
2026,0
2028,0
2031,0
2034,1
2035,1
2039,0
2040,0
2041,0
2042,0
2047,1
2056,0
2058,0
2065,0
2066,0
2069,0
2076,0
2077,0
2079,1
2080,0
2081,0
2083,0
2085,0
2091,1
2093,1
2095,0
2101,0
2103,0
2105,1
2107,1
2108,1
2110,1
2111,0
2112,1
2114,0
2117,1
2119,0
2120,0
2126,0
2127,0
2128,0
2130,0
2131,0
2135,0
2137,0
2138,0
2140,0
2142,1
2145,0
2149,1
2150,0
2154,0
2158,0
2161,0
2162,0
2164,0
2166,0
2170,1
2172,0
2175,1
2178,0
2179,0
2180,0
2181,1
2184,0
2186,1
2187,0
2188,1
2190,0
2192,0
2193,0
2197,0
2204,0
2210,1
2211,0
2214,0
2218,1
2222,1
2223,0
2227,0
2228,0
2229,0
2230,0
2234,0
2236,1
2237,1
2240,0
2245,0
2246,0
2249,0
2250,0
2252,0
2253,0
2255,1
2258,0
2261,1
2265,0
2267,0
2268,1
2273,0
2274,0
2275,0
2278,1
2283,0
2290,1
2291,0
2292,1
2294,0
2297,0
2298,1
2299,0
2300,0
2306,0
2307,0
2309,1
2310,0
2311,0
2313,0
2315,0
2316,0
2320,1
2321,0
2322,1
2325,1
2333,0
2336,0
2337,1
2339,0
2340,0
2343,1
2346,1
2350,0
2352,0
2354,0
2356,1
2358,0
2359,0
2360,0
2366,0
2369,1
2370,0
2372,0
2377,0
2384,0
2385,0
2386,0
2387,0
2390,0
2391,0
2393,0
2395,0
2398,0
2399,0
2407,1
2408,0
2414,0
2418,0
2424,0
2426,0
2427,1
2430,0
2431,0
2436,0
2438,1
2441,0
2445,0
2452,0
2456,0
2457,0
2458,0
2460,0
2462,0
2463,0
2465,0
2469,0
2472,0
2473,0
2475,0
2476,0
2479,0
2481,0
2483,0
2486,0
2490,0
2493,0
2495,0
2496,1
2497,1
2501,0
2502,0
2503,0
2509,0
2513,1
2514,1
2515,1
2522,1
2523,0
2524,0
2525,0
2531,0
2533,0
2535,0
2537,0
2538,0
2540,1
2542,0
2545,0
2547,0
2548,0
2549,0
2551,0
2552,1
2554,0
2555,0
2557,0
2562,1
2565,0
2570,0
2574,0
2576,1
2580,0
2586,0
2588,0
2590,1
2591,0
2593,0
2594,0
2598,0
2599,0
2600,1
2601,0
2603,0
2605,1
2607,1
2608,1
2609,0
2611,1
2613,1
2617,0
2618,1
2619,0
2620,1
2621,0
2622,0
2627,0
2628,0
2630,0
2632,0
2634,0
2635,0
2636,0
2639,0
2641,0
2642,1
2643,0
2644,0
2648,1
2650,1
2651,0
2654,0
2655,0
2656,0
2657,0
2660,0
2662,0
2664,0
2671,0
2673,0
2675,0
2676,0
2677,1
2678,1
2679,0
2682,0
2685,0
2686,0
2687,0
2689,0
2692,1
2693,0
2695,0
2698,1
2700,0
2701,0
2703,0
2705,0
2706,0
2707,0
2709,0
2710,0
2712,0
2713,0
2716,0
2721,0
2723,0
2728,0
2732,0
2735,0
2738,0
2739,0
2740,0
2741,1
2745,0
2750,0
2751,0
2752,0
2758,0
2765,0
2769,0
2770,0
2772,0
2776,0
2777,1
2778,1
2781,0
2783,0
2785,0
2786,1
2787,0
2788,0
2793,0
2796,0
2797,0
2799,0
2803,1
2806,1
2808,0
2811,0
2812,1
2814,0
2815,0
2816,0
2817,1
2818,1
2823,0
2826,0
2830,1
2832,0
2834,1
2837,1
2838,1
2839,0
2842,0
2852,1
2860,1
2865,0
2866,1
2876,0
2878,0
2880,0
2884,0
2888,0
2892,1
2893,1
2899,0
2900,0
2901,0
2911,0
2914,1
2917,0
2918,1
2925,0
2927,0
2929,0
2932,0
2933,0
2935,0
2936,1
2938,0
2942,0
2943,1
2945,0
2947,0
2950,0
2955,0
2957,0
2958,1
2960,0
2966,1
2971,1
2974,0
2975,0
2977,0
2978,0
2980,1
2986,0
2989,0
2994,1
2996,1
2998,0
3003,1
3006,0
3008,0
3013,0
3020,1
3021,0
3023,0
3027,0
3029,1
3030,0
3034,0
3036,1
3037,0
3038,0
3050,1
3054,1
3055,0
3056,0
3057,0
3059,0
3060,0
3062,0
3063,0
3064,0
3066,0
3074,0
3076,0
3079,0
3080,0
3081,0
3082,1
3084,0
3088,1
3093,0
3096,0
3097,1
3102,0
3104,0
3105,0
3107,0
3108,1
3109,0
3110,0
3113,0
3114,0
3119,0
3120,0
3125,1
3127,0
3131,0
3132,0
3133,0
3134,0
3145,0
3146,1
3148,0
3150,0
3154,1
3155,0
3156,0
3160,1
3162,0
3165,0
3168,0
3172,0
3174,1
3178,0
3179,0
3182,1
3183,0
3185,1
3186,1
3187,0
3190,1
3192,0
3194,0
3207,0
3210,0
3212,0
3214,0
3218,0
3220,0
3221,0
3222,0
3223,0
3226,0
3231,0
3233,0
3234,0
3238,1
3239,0
3240,1
3248,0
3249,0
3251,0
3254,1
3255,1
3257,0
3259,0
3262,1
3265,0
3266,0
3268,1
3271,1
3278,1
3279,1
3280,0
3281,0
3287,1
3288,0
3289,1
3292,1
3293,0
3294,0
3296,0
3298,1
3299,0
3300,0
3310,0
3313,0
3314,0
3315,0
3317,0
3322,0
3324,0
3329,0
3331,1
3332,0
3336,0
3338,0
3341,0
3342,1
3346,1
3350,0
3357,1
3360,1
3362,0
3363,0
3365,0
3370,0
3371,1
3391,1
3393,0
3394,1
3397,0
3399,1
3400,0
3402,0
3403,0
3404,1
3405,0
3407,1
3408,1
3412,0
3413,1
3415,0
3418,0
3421,1
3423,1
3426,0
3430,0
3431,1
3435,1
3436,0
3438,0
3440,0
3441,1
3443,0
3445,0
3446,0
3447,1
3449,0
3450,0
3451,1
3459,1
3463,1
3464,0
3465,0
3474,1
3477,0
3479,0
3480,0
3485,1
3487,0
3488,0
3495,0
3496,0
3498,0
3500,0
3501,0
3508,1
3509,0
3513,0
3515,0
3519,0
3522,1
3525,0
3529,1
3530,1
3532,1
3537,0
3538,0
3540,0
3541,0
3542,1
3543,0
3544,0
3548,1
3549,0
3550,0
3551,1
3553,1
3556,0
3569,0
3573,0
3579,1
3580,0
3581,0
3582,0
3588,1
3590,1
3591,0
3592,0
3596,0
3599,0
3600,1
3605,0
3606,0
3607,0
3609,0
3611,0
3622,0
3624,0
3625,0
3626,1
3628,0
3639,0
3640,0
3641,0
3642,1
3644,0
3647,0
3656,0
3659,1
3661,0
3663,0
3666,0
3671,1
3673,1
3676,0
3678,1
3679,0
3685,1
3688,1
3690,0
3692,0
3695,0
3696,1
3697,0
3698,0
3700,1
3701,0
3704,0
3706,1
3708,0
3713,0
3714,0
3715,0
3717,0
3721,1
3725,0
3726,0
3729,1
3736,1
3737,1
3738,0
3745,1
3746,0
3747,0
3752,1
3757,0
3758,1
3761,1
3763,0
3764,0
3765,1
3768,1
3771,1
3774,1
3777,1
3778,0
3779,1
3783,0
3788,0
3791,1
3792,1
3793,1
3795,0
3797,0
3799,0
3800,1
3802,0
3805,1
3806,0
3808,0
3809,0
3811,1
3818,0
3819,0
3822,0
3823,0
3824,1
3825,1
3829,0
3831,1
3832,1
3833,0
3838,0
3839,0
3841,1
3842,0
3843,1
3845,0
3847,0
3848,0
3850,0
3855,0
3856,0
3858,0
3860,1
3861,1
3862,0
3864,0
3865,1
3867,0
3868,0
3869,1
3873,0
3875,0
3876,1
3883,0
3885,1
3886,0
3887,0
3888,0
3890,0
3892,0
3893,1
3894,0
3903,0
3907,1
3910,0
3913,1
3915,1
3919,0
3923,0
3924,0
3926,0
3930,1
3931,1
3932,0
3933,0
3936,0
3938,0
3940,1
3943,0
3947,1
3949,1
3951,0
3952,0
3953,1
3954,0
3955,0
3956,0
3959,0
3961,0
3962,0
3964,0
3968,0
3969,0
3970,0
3971,1
3973,0
3976,0
3980,1
3982,1
3983,1
3986,1
3990,0
3999,0
4002,1
4003,0
4005,1
4006,1
4009,1
4016,0
4019,0
4020,1
4021,0
4022,0
4025,0
4026,0
4031,0
4033,0
4034,0
4036,1
4037,0
4038,0
4039,1
4042,0
4043,1
4045,0
4047,0
4049,1
4052,1
4054,0
4060,0
4061,1
4064,1
4072,1
4073,1
4075,0
4077,1
4081,0
4084,0
4085,1
4092,0
4093,0
4094,0
4097,0
4098,0
4104,0
4106,0
4111,0
4113,1
4114,1
4115,1
4118,0
4120,1
4121,1
4126,1
4127,1
4128,0
4129,0
4132,1
4133,0
4136,0
4137,0
4138,0
4143,0
4146,0
4154,0
4156,0
4159,0
4162,0
4164,0
4167,0
4170,1
4171,0
4176,0
4178,1
4179,0
4182,0
4184,0
4185,0
4186,1
4193,0
4195,0
4199,0
4200,0
4202,0
4203,0
4204,1
4205,0
4206,0
4207,0
4208,0
4211,1
4213,0
4214,0
4216,0
4217,0
4218,0
4219,0
4221,0
4222,0
4228,0
4233,1
4236,0
4238,0
4241,0
4244,0
4246,0
4249,0
4256,0
4268,1
4271,0
4272,1
4279,0
4283,0
4285,0
4287,1
4292,0
4293,0
4296,0
4307,1
4309,0
4312,0
4314,0
4315,1
4318,0
4319,0
4320,1
4322,1
4326,1
4327,1
4331,0
4333,0
4336,0
4345,0
4360,0
4361,0
4362,0
4365,0
4369,0
4372,0
4374,0
4375,0
4376,0
4378,1
4379,0
4380,0
4383,1
4385,1
4388,0
4390,1
4394,1
4395,0
4397,0
4398,0
4399,0
4403,0
4406,1
4407,0
4408,0
4409,0
4411,0
4419,0
4420,0
4425,0
4427,0
4428,0
4430,0
4431,0
4432,0
4434,0
4437,0
4438,0
4440,0
4442,0
4446,1
4449,0
4450,0
4451,0
4453,0
4454,0
4456,0
4457,1
4459,0
4461,1
4462,0
4463,0
4466,1
4469,0
4470,0
4471,0
4475,1
4476,0
4479,1
4480,1
4482,0
4483,0
4485,1
4486,1
4487,0
4488,0
4491,1
4492,0
4495,0
4496,0
4497,0
4498,0
4500,0
4502,0
4504,0
4505,1
4507,0
4510,0
4516,1
4517,0
4519,0
4521,0
4523,0
4526,0
4527,0
4528,1
4529,0
4531,1
4532,0
4533,1
4536,1
4540,0
4545,0
4546,0
4547,0
4552,0
4554,1
4557,0
4560,1
4564,0
4565,1
4573,0
4577,0
4578,0
4579,0
4583,0
4584,1
4587,0
4588,1
4590,0
4591,1
4595,0
4598,0
4599,1
4602,0
4603,0
4604,1
4607,0
4608,0
4611,0
4613,0
4615,0
4618,0
4623,0
4624,0
4626,1
4629,0
4633,1
4634,0
4635,1
4637,0
4644,0
4645,0
4648,0
4649,1
4651,0
4652,1
4653,0
4654,0
4658,0
4661,0
4662,1
4663,0
4664,0
4668,0
4669,0
4670,0
4675,0
4677,0
4678,0
4679,1
4685,0
4687,0
4690,1
4693,1
4694,1
4698,1
4699,0
4700,0
4705,1
4706,0
4711,0
4714,0
4717,1
4720,0
4722,0
4723,1
4725,0
4728,0
4730,1
4734,1
4738,0
4739,0
4740,0
4742,0
4744,0
4746,1
4747,1
4749,0
4752,0
4754,0
4759,0
4762,1
4763,1
4764,1
4768,0
4773,0
4774,0
4775,0
4776,1
4786,1
4787,0
4795,1
4796,0
4798,0
4801,0
4802,1
4804,0
4808,0
4809,0
4810,0
4814,0
4821,0
4824,0
4825,0
4827,0
4829,0
4830,1
4833,0
4834,0
4837,1
4842,0
4843,0
4844,0
4850,1
4854,0
4855,1
4856,0
4858,1
4862,0
4863,0
4864,0
4868,0
4876,0
4878,0
4880,1
4881,0
4882,0
4883,0
4884,0
4889,0
4892,1
4897,0
4899,0
4901,0
4904,1
4907,0
4914,0
4917,0
4918,0
4920,0
4922,0
4923,0
4924,1
4925,1
4928,0
4929,0
4930,0
4931,1
4932,1
4934,0
4935,0
4937,1
4938,0
4944,0
4945,0
4948,0
4951,1
4952,0
4955,0
4956,1
4957,0
4962,0
4968,0
4970,0
4971,1
4973,0
4976,0
4980,1
4981,0
4983,1
4985,0
4998,0
5001,1
5005,1
5006,0
5011,0
5013,1
5014,1
5015,1
5016,1
5017,1
5019,0
5022,1
5023,1
5024,0
5028,0
5029,0
5033,0
5037,0
5041,0
5047,1
5053,0
5054,0
5055,0
5056,0
5057,0
5058,0
5059,0
5064,0
5065,0
5066,0
5067,0
5072,0
5076,0
5077,0
5078,0
5086,0
5093,0
5097,0
5099,1
5101,0
5102,0
5103,0
5105,0
5107,0
5110,1
5111,1
5112,0
5113,1
5114,0
5115,0
5117,1
5118,0
5120,0
5121,0
5122,1
5127,1
5132,1
5133,1
5135,1
5141,1
5143,0
5144,0
5146,0
5153,1
5155,0
5157,0
5159,0
5161,1
5162,0
5164,1
5168,0
5173,0
5175,1
5178,1
5180,0
5182,1
5183,0
5184,0
5185,0
5186,0
5187,0
5188,0
5190,1
5194,0
5195,1
5197,0
5200,0
5202,0
5203,0
5205,1
5207,1
5208,1
5214,1
5225,1
5226,0
5228,0
5231,1
5232,0
5234,0
5239,0
5241,1
5242,0
5244,0
5245,0
5250,1
5253,0
5255,0
5257,1
5259,0
5260,0
5262,1
5265,0
5267,0
5268,1
5269,0
5270,0
5277,0
5278,0
5280,1
5284,0
5285,0
5288,1
5289,0
5290,0
5292,0
5296,1
5298,0
5302,0
5303,0
5305,0
5307,0
5309,0
5310,1
5313,1
5315,1
5317,0
5320,1
5322,0
5323,0
5325,0
5327,0
5332,0
5333,0
5336,0
5337,0
5339,0
5340,1
5344,1
5348,0
5349,0
5356,0
5357,1
5364,0
5366,1
5367,0
5373,0
5374,0
5375,1
5377,1
5378,1
5379,0
5382,0
5388,0
5391,1
5392,0
5394,0
5396,1
5401,0
5408,0
5412,0
5426,0
5428,0
5430,0
5433,0
5439,0
5442,1
5450,0
5451,1
5452,0
5454,0
5455,0
5457,0
5458,0
5462,0
5463,0
5469,1
5475,0
5477,0
5478,0
5479,0
5480,0
5482,1
5483,0
5487,0
5493,0
5495,0
5496,1
5504,1
5507,0
5510,1
5511,0
5517,1
5518,0
5523,1
5524,0
5525,0
5526,0
5530,0
5532,1
5535,1
5536,0
5538,0
5539,1
5540,0
5541,1
5542,0
5545,1
5546,0
5550,1
5554,1
5562,0
5567,0
5568,0
5570,0
5572,0
5574,0
5575,0
5579,0
5580,0
5587,0
5588,0
5589,1
5591,0
5592,0
5593,1
5594,0
5596,0
5600,0
5602,1
5603,0
5605,1
5606,0
5618,0
5619,1
5621,0
5622,0
5626,1
5628,0
5629,0
5630,0
5631,0
5633,0
5635,0
5636,0
5639,0
5640,1
5647,0
5648,1
5649,1
5650,0
5651,0
5652,1
5655,0
5658,0
5661,1
5663,0
5664,1
5667,0
5675,0
5676,0
5677,0
5679,0
5680,1
5681,1
5683,1
5684,0
5685,0
5686,0
5687,0
5689,0
5690,0
5691,1
5693,0
5695,0
5698,0
5699,0
5705,0
5706,0
5709,0
5711,1
5712,0
5715,1
5716,1
5717,1
5718,0
5719,0
5722,0
5724,0
5726,1
5729,0
5733,1
5737,0
5740,0
5745,0
5746,0
5748,1
5749,0
5751,1
5754,1
5755,1
5756,0
5763,0
5764,1
5767,0
5768,0
5771,0
5774,0
5777,1
5778,0
5779,1
5781,1
5783,0
5784,1
5787,0
5796,1
5797,1
5798,0
5799,0
5801,1
5805,0
5808,0
5809,0
5810,0
5814,0
5815,0
5816,0
5822,0
5827,1
5828,1
5829,0
5840,0
5841,0
5844,0
5845,0
5849,0
5851,0
5854,0
5856,0
5857,0
5860,0
5863,1
5865,1
5873,0
5876,0
5877,0
5879,1
5882,0
5886,1
5887,0
5890,0
5891,1
5896,1
5897,1
5898,0
5903,0
5904,1
5905,0
5906,1
5910,1
5914,1
5917,1
5922,0
5927,0
5928,0
5929,1
5933,0
5934,1
5938,0
5939,0
5940,0
5941,0
5943,0
5949,0
5951,1
5952,1
5954,0
5957,0
5958,0
5959,0
5962,0
5963,0
5965,0
5971,1
5972,0
5974,0
5975,1
5976,0
5978,1
5984,0
5985,0
5986,0
5989,0
5991,0
5992,0
5994,1
5997,0
5999,0
6003,0
6004,1
6006,0
6008,0
6012,0
6018,1
6021,1
6025,0
6026,1
6028,0
6029,0
6030,0
6034,1
6035,0
6036,0
6044,0
6045,0
6051,0
6055,1
6058,0
6059,0
6060,1
6061,0
6062,0
6065,0
6066,0
6068,0
6069,0
6073,1
6076,1
6084,1
6085,1
6087,0
6088,0
6090,0
6093,0
6094,0
6099,1
6103,1
6106,0
6107,0
6108,0
6113,0
6122,1
6123,0
6125,0
6126,0
6132,0
6133,0
6135,0
6136,0
6138,0
6139,1
6140,0
6141,0
6142,1
6143,1
6145,0
6147,0
6152,0
6157,0
6161,0
6162,1
6164,0
6165,1
6169,0
6170,0
6173,0
6175,0
6176,0
6180,0
6182,1
6184,1
6187,1
6188,0
6189,0
6195,0
6196,0
6197,0
6198,0
6199,0
6201,0
6202,1
6206,1
6207,1
6213,1
6214,1
6218,0
6219,0
6224,0
6225,0
6227,0
6239,0
6240,0
6241,1
6245,1
6252,0
6253,0
6254,1
6256,1
6258,0
6264,1
6266,1
6267,1
6268,0
6271,1
6275,0
6277,0
6278,1
6279,0
6281,0
6283,0
6284,0
6285,0
6287,1
6288,0
6291,0
6292,1
6293,0
6295,1
6296,0
6299,0
6300,0
6301,0
6303,0
6305,0
6308,1
6309,0
6311,0
6312,1
6313,0
6315,0
6318,0
6319,0
6321,0
6327,0
6329,0
6330,0
6332,0
6334,0
6337,0
6345,0
6349,0
6350,0
6351,0
6354,1
6358,0
6362,0
6363,0
6367,1
6369,0
6370,0
6371,0
6380,0
6381,0
6384,0
6389,1
6390,1
6392,0
6394,1
6395,0
6396,0
6404,0
6405,0
6406,0
6407,1
6409,1
6412,1
6413,0
6414,0
6415,1
6417,0
6418,1
6419,1
6420,0
6423,0
6425,0
6427,0
6434,0
6441,0
6448,1
6450,0
6451,0
6453,0
6460,0
6462,0
6463,1
6469,1
6470,0
6471,0
6474,0
6482,0
6483,1
6490,0
6492,1
6501,0
6508,0
6510,0
6512,0
6513,0
6516,0
6527,1
6529,0
6530,1
6531,1
6536,0
6544,0
6546,0
6548,0
6557,1
6559,0
6560,0
6565,1
6568,1
6569,0
6570,0
6575,0
6577,0
6578,0
6582,1
6584,0
6585,0
6590,0
6592,0
6595,0
6599,1
6601,0
6603,0
6604,1
6606,0
6608,0
6614,1
6620,1
6623,1
6625,0
6626,1
6631,0
6636,0
6637,0
6638,0
6639,0
6640,0
6641,1
6644,0
6645,0
6647,1
6651,0
6652,1
6653,0
6655,0
6659,0
6660,0
6661,0
6665,0
6667,0
6668,1
6670,0
6671,1
6676,0
6677,0
6679,1
6680,0
6684,0
6687,0
6692,0
6695,1
6697,1
6698,0
6699,0
6701,0
6703,0
6706,1
6707,0
6708,0
6709,0
6713,0
6714,0
6715,0
6716,0
6717,0
6720,0
6722,0
6723,0
6725,0
6726,0
6734,0
6735,0
6736,0
6738,1
6746,1
6758,0
6760,0
6762,0
6763,0
6765,1
6766,0
6769,0
6770,0
6773,0
6778,0
6781,0
6784,1
6787,1
6788,1
6790,0
6799,1
6804,0
6806,1
6807,0
6810,1
6816,0
6818,0
6819,0
6820,1
6821,0
6822,1
6823,0
6824,0
6825,1
6826,0
6829,0
6834,0
6837,0
6844,0
6846,1
6850,0
6851,1
6858,0
6859,0
6860,0
6861,0
6862,0
6863,1
6866,1
6867,1
6868,1
6872,1
6875,0
6876,0
6878,1
6879,0
6880,0
6884,0
6887,1
6889,0
6891,0
6892,0
6894,0
6898,0
6903,0
6904,1
6905,0
6906,0
6909,0
6910,1
6911,0
6912,1
6916,0
6920,0
6921,0
6930,1
6932,0
6935,1
6941,0
6942,0
6943,0
6949,1
6951,0
6954,0
6955,1
6956,0
6963,0
6964,1
6966,0
6968,1
6969,0
6970,0
6971,0
6977,0
6990,0
6993,0
6994,0
7001,0
7003,1
7012,1
7013,0
7014,0
7015,0
7016,1
7018,0
7024,0
7027,0
7034,0
7035,1
7038,0
7039,0
7040,0
7044,0
7046,0
7047,0
7051,0
7054,1
7055,1
7057,0
7061,0
7068,0
7077,1
7081,0
7083,1
7086,0
7088,1
7090,0
7091,0
7093,0
7099,0
7101,0
7102,1
7103,0
7108,0
7109,0
7110,0
7112,0
7114,0
7118,0
7120,0
7121,1
7123,0
7125,1
7129,0
7132,0
7134,0
7138,1
7139,1
7140,0
7141,0
7142,0
7143,0
7144,0
7146,0
7147,1
7148,0
7153,0
7158,0
7160,0
7163,0
7165,1
7169,0
7171,0
7173,0
7176,0
7177,0
7181,0
7189,0
7192,0
7196,0
7198,0
7206,0
7207,0
7208,1
7213,0
7214,1
7217,0
7220,0
7227,0
7228,0
7237,1
7238,0
7239,1
7242,0
7243,0
7244,0
7248,0
7251,0
7253,0
7255,0
7257,1
7258,0
7259,0
7260,0
7262,0
7263,0
7264,1
7266,0
7269,1
7273,0
7274,1
7275,0
